index,id,item,category,department,store,store_code,region,yearweek,qty_sold,sell_price,weekday_int,event,has_event
1181,15,1,0,1,8,5,1,201105,172,1.776,7,2,false
1182,15,1,0,1,8,5,1,201105,172,1.776,1,2,false
1183,25,2,0,1,8,5,1,201105,970,1.5,2,2,false
1184,25,2,0,1,8,5,1,201105,970,1.5,3,2,false
1185,25,2,0,1,8,5,1,201105,970,1.5,4,2,false
1186,25,2,0,1,8,5,1,201105,970,1.5,5,2,false
1187,25,2,0,1,8,5,1,201105,970,1.5,6,2,false
1188,25,2,0,1,8,5,1,201105,970,1.5,7,2,false
1189,25,2,0,1,8,5,1,201105,970,1.5,1,2,false
1190,125,12,0,1,8,5,1,201105,380,1.776,2,2,false
1191,125,12,0,1,8,5,1,201105,380,1.776,3,2,false
1192,125,12,0,1,8,5,1,201105,380,1.776,4,2,false
1193,125,12,0,1,8,5,1,201105,380,1.776,5,2,false
1194,125,12,0,1,8,5,1,201105,380,1.776,6,2,false
1195,125,12,0,1,8,5,1,201105,380,1.776,7,2,false
1196,125,12,0,1,8,5,1,201105,380,1.776,1,2,false
1197,135,13,0,1,8,5,1,201105,337,2.976,2,2,false
1198,135,13,0,1,8,5,1,201105,337,2.976,3,2,false
1199,135,13,0,1,8,5,1,201105,337,2.976,4,2,false
1200,135,13,0,1,8,5,1,201105,337,2.976,5,2,false
1201,135,13,0,1,8,5,1,201105,337,2.976,6,2,false
1202,135,13,0,1,8,5,1,201105,337,2.976,7,2,false
1203,135,13,0,1,8,5,1,201105,337,2.976,1,2,false
1204,105,10,0,1,8,5,1,201105,273,1.2,2,2,false
1205,105,10,0,1,8,5,1,201105,273,1.2,3,2,false
1206,105,10,0,1,8,5,1,201105,273,1.2,4,2,false
1207,105,10,0,1,8,5,1,201105,273,1.2,5,2,false
1208,105,10,0,1,8,5,1,201105,273,1.2,6,2,false
1209,105,10,0,1,8,5,1,201105,273,1.2,7,2,false
1210,105,10,0,1,8,5,1,201105,273,1.2,1,2,false
1211,115,11,0,1,8,5,1,201105,180,1.776,2,2,false
1212,115,11,0,1,8,5,1,201105,180,1.776,3,2,false
1213,115,11,0,1,8,5,1,201105,180,1.776,4,2,false
1214,115,11,0,1,8,5,1,201105,180,1.776,5,2,false
1215,115,11,0,1,8,5,1,201105,180,1.776,6,2,false
1216,115,11,0,1,8,5,1,201105,180,1.776,7,2,false
1217,115,11,0,1,8,5,1,201105,180,1.776,1,2,false
1218,155,15,0,1,8,5,1,201105,69,1.5,2,2,false
1219,155,15,0,1,8,5,1,201105,69,1.5,3,2,false
1220,155,15,0,1,8,5,1,201105,69,1.5,4,2,false
1221,155,15,0,1,8,5,1,201105,69,1.5,5,2,false
1222,155,15,0,1,8,5,1,201105,69,1.5,6,2,false
1223,155,15,0,1,8,5,1,201105,69,1.5,7,2,false
1224,155,15,0,1,8,5,1,201105,69,1.5,1,2,false
1225,165,16,0,1,8,5,1,201105,117,1.776,2,2,false
1226,165,16,0,1,8,5,1,201105,117,1.776,3,2,false
1227,165,16,0,1,8,5,1,201105,117,1.776,4,2,false
1228,165,16,0,1,8,5,1,201105,117,1.776,5,2,false
1229,165,16,0,1,8,5,1,201105,117,1.776,6,2,false
1230,165,16,0,1,8,5,1,201105,117,1.776,7,2,false
1231,165,16,0,1,8,5,1,201105,117,1.776,1,2,false
1232,145,14,0,1,8,5,1,201105,277,1.2,2,2,false
1233,145,14,0,1,8,5,1,201105,277,1.2,3,2,false
1234,145,14,0,1,8,5,1,201105,277,1.2,4,2,false
1235,145,14,0,1,8,5,1,201105,277,1.2,5,2,false
1236,145,14,0,1,8,5,1,201105,277,1.2,6,2,false
1237,145,14,0,1,8,5,1,201105,277,1.2,7,2,false
1238,145,14,0,1,8,5,1,201105,277,1.2,1,2,false
1239,95,9,0,1,8,5,1,201105,64,1.776,2,2,false
1240,95,9,0,1,8,5,1,201105,64,1.776,3,2,false
1241,95,9,0,1,8,5,1,201105,64,1.776,4,2,false
1242,95,9,0,1,8,5,1,201105,64,1.776,5,2,false
1243,95,9,0,1,8,5,1,201105,64,1.776,6,2,false
1244,95,9,0,1,8,5,1,201105,64,1.776,7,2,false
1245,95,9,0,1,8,5,1,201105,64,1.776,1,2,false
1246,85,8,0,1,8,5,1,201105,2252,1.2,2,2,false
1247,85,8,0,1,8,5,1,201105,2252,1.2,3,2,false
1248,85,8,0,1,8,5,1,201105,2252,1.2,4,2,false
1249,85,8,0,1,8,5,1,201105,2252,1.2,5,2,false
1250,85,8,0,1,8,5,1,201105,2252,1.2,6,2,false
1251,85,8,0,1,8,5,1,201105,2252,1.2,7,2,false
1252,85,8,0,1,8,5,1,201105,2252,1.2,1,2,false
1253,175,17,0,1,8,5,1,201105,104,1.776,2,2,false
1254,175,17,0,1,8,5,1,201105,104,1.776,3,2,false
1255,175,17,0,1,8,5,1,201105,104,1.776,4,2,false
1256,175,17,0,1,8,5,1,201105,104,1.776,5,2,false
1257,175,17,0,1,8,5,1,201105,104,1.776,6,2,false
1258,175,17,0,1,8,5,1,201105,104,1.776,7,2,false
1259,175,17,0,1,8,5,1,201105,104,1.776,1,2,false
1260,195,19,0,1,8,5,1,201105,182,1.2,2,2,false
1261,195,19,0,1,8,5,1,201105,182,1.2,3,2,false
1262,195,19,0,1,8,5,1,201105,182,1.2,4,2,false
1263,195,19,0,1,8,5,1,201105,182,1.2,5,2,false
1264,195,19,0,1,8,5,1,201105,182,1.2,6,2,false
1265,195,19,0,1,8,5,1,201105,182,1.2,7,2,false
1266,195,19,0,1,8,5,1,201105,182,1.2,1,2,false
1267,185,18,0,1,8,5,1,201105,158,1.5,2,2,false
1268,185,18,0,1,8,5,1,201105,158,1.5,3,2,false
1269,185,18,0,1,8,5,1,201105,158,1.5,4,2,false
1270,185,18,0,1,8,5,1,201105,158,1.5,5,2,false
1271,185,18,0,1,8,5,1,201105,158,1.5,6,2,false
1272,185,18,0,1,8,5,1,201105,158,1.5,7,2,false
1273,185,18,0,1,8,5,1,201105,158,1.5,1,2,false
1274,152,15,0,1,0,2,0,201106,60,1.5,5,2,false
1275,152,15,0,1,0,2,0,201106,60,1.5,3,2,false
1276,152,15,0,1,0,2,0,201106,60,1.5,4,2,false
1277,152,15,0,1,0,2,0,201106,60,1.5,7,2,false
1278,152,15,0,1,0,2,0,201106,60,1.5,6,2,false
1279,152,15,0,1,0,2,0,201106,60,1.5,1,2,false
1280,152,15,0,1,0,2,0,201106,60,1.5,2,5,true
1281,162,16,0,1,0,2,0,201106,131,1.776,5,2,false
1282,162,16,0,1,0,2,0,201106,131,1.776,3,2,false
1283,162,16,0,1,0,2,0,201106,131,1.776,4,2,false
1284,162,16,0,1,0,2,0,201106,131,1.776,7,2,false
1285,162,16,0,1,0,2,0,201106,131,1.776,6,2,false
1286,162,16,0,1,0,2,0,201106,131,1.776,1,2,false
1287,162,16,0,1,0,2,0,201106,131,1.776,2,5,true
1288,142,14,0,1,0,2,0,201106,22,1.128,5,2,false
1289,142,14,0,1,0,2,0,201106,22,1.128,3,2,false
1290,142,14,0,1,0,2,0,201106,22,1.128,4,2,false
1291,142,14,0,1,0,2,0,201106,22,1.128,7,2,false
1292,142,14,0,1,0,2,0,201106,22,1.128,6,2,false
1293,142,14,0,1,0,2,0,201106,22,1.128,1,2,false
1294,142,14,0,1,0,2,0,201106,22,1.128,2,5,true
1295,172,17,0,1,0,2,0,201106,101,1.776,5,2,false
1296,172,17,0,1,0,2,0,201106,101,1.776,3,2,false
1297,172,17,0,1,0,2,0,201106,101,1.776,4,2,false
1298,172,17,0,1,0,2,0,201106,101,1.776,7,2,false
1299,172,17,0,1,0,2,0,201106,101,1.776,6,2,false
1300,172,17,0,1,0,2,0,201106,101,1.776,1,2,false
1301,172,17,0,1,0,2,0,201106,101,1.776,2,5,true
1302,192,19,0,1,0,2,0,201106,46,1.128,5,2,false
1303,192,19,0,1,0,2,0,201106,46,1.128,3,2,false
1304,192,19,0,1,0,2,0,201106,46,1.128,4,2,false
1305,192,19,0,1,0,2,0,201106,46,1.128,7,2,false
1306,192,19,0,1,0,2,0,201106,46,1.128,6,2,false
1307,192,19,0,1,0,2,0,201106,46,1.128,1,2,false
1308,192,19,0,1,0,2,0,201106,46,1.128,2,5,true
1309,182,18,0,1,0,2,0,201106,146,1.5,5,2,false
1310,182,18,0,1,0,2,0,201106,146,1.5,3,2,false
1311,182,18,0,1,0,2,0,201106,146,1.5,4,2,false
1312,182,18,0,1,0,2,0,201106,146,1.5,7,2,false
1313,182,18,0,1,0,2,0,201106,146,1.5,6,2,false
1314,182,18,0,1,0,2,0,201106,146,1.5,1,2,false
1315,182,18,0,1,0,2,0,201106,146,1.5,2,5,true
1316,132,13,0,1,0,2,0,201106,208,2.976,5,2,false
1317,132,13,0,1,0,2,0,201106,208,2.976,3,2,false
1318,132,13,0,1,0,2,0,201106,208,2.976,4,2,false
1319,132,13,0,1,0,2,0,201106,208,2.976,7,2,false
1320,132,13,0,1,0,2,0,201106,208,2.976,6,2,false
1321,132,13,0,1,0,2,0,201106,208,2.976,1,2,false
1322,132,13,0,1,0,2,0,201106,208,2.976,2,5,true
1323,2,0,0,0,0,2,0,201106,140,0.696,5,2,false
1324,2,0,0,0,0,2,0,201106,140,0.696,3,2,false
1325,2,0,0,0,0,2,0,201106,140,0.696,4,2,false
1326,2,0,0,0,0,2,0,201106,140,0.696,7,2,false
1327,2,0,0,0,0,2,0,201106,140,0.696,6,2,false
1328,2,0,0,0,0,2,0,201106,140,0.696,1,2,false
1329,2,0,0,0,0,2,0,201106,140,0.696,2,5,true
1330,22,2,0,1,0,2,0,201106,453,1.5,5,2,false
1331,22,2,0,1,0,2,0,201106,453,1.5,3,2,false
1332,22,2,0,1,0,2,0,201106,453,1.5,4,2,false
1333,22,2,0,1,0,2,0,201106,453,1.5,7,2,false
1334,22,2,0,1,0,2,0,201106,453,1.5,6,2,false
1335,22,2,0,1,0,2,0,201106,453,1.5,1,2,false
1336,22,2,0,1,0,2,0,201106,453,1.5,2,5,true
1337,12,1,0,1,0,2,0,201106,137,1.776,5,2,false
1338,12,1,0,1,0,2,0,201106,137,1.776,3,2,false
1339,12,1,0,1,0,2,0,201106,137,1.776,4,2,false
1340,12,1,0,1,0,2,0,201106,137,1.776,7,2,false
1341,12,1,0,1,0,2,0,201106,137,1.776,6,2,false
1342,12,1,0,1,0,2,0,201106,137,1.776,1,2,false
1343,12,1,0,1,0,2,0,201106,137,1.776,2,5,true
1344,92,9,0,1,0,2,0,201106,192,1.656,5,2,false
1345,92,9,0,1,0,2,0,201106,192,1.656,3,2,false
1346,92,9,0,1,0,2,0,201106,192,1.656,4,2,false
1347,92,9,0,1,0,2,0,201106,192,1.656,7,2,false
1348,92,9,0,1,0,2,0,201106,192,1.656,6,2,false
1349,92,9,0,1,0,2,0,201106,192,1.656,1,2,false
1350,92,9,0,1,0,2,0,201106,192,1.656,2,5,true
1351,112,11,0,1,0,2,0,201106,362,1.776,5,2,false
1352,112,11,0,1,0,2,0,201106,362,1.776,3,2,false
1353,112,11,0,1,0,2,0,201106,362,1.776,4,2,false
1354,112,11,0,1,0,2,0,201106,362,1.776,7,2,false
1355,112,11,0,1,0,2,0,201106,362,1.776,6,2,false
1356,112,11,0,1,0,2,0,201106,362,1.776,1,2,false
1357,112,11,0,1,0,2,0,201106,362,1.776,2,5,true
1358,122,12,0,1,0,2,0,201106,616,1.776,5,2,false
1359,122,12,0,1,0,2,0,201106,616,1.776,3,2,false
1360,122,12,0,1,0,2,0,201106,616,1.776,4,2,false
1361,122,12,0,1,0,2,0,201106,616,1.776,7,2,false
1362,122,12,0,1,0,2,0,201106,616,1.776,6,2,false
1363,122,12,0,1,0,2,0,201106,616,1.776,1,2,false
1364,122,12,0,1,0,2,0,201106,616,1.776,2,5,true
1365,102,10,0,1,0,2,0,201106,30,1.128,5,2,false
1366,102,10,0,1,0,2,0,201106,30,1.128,3,2,false
1367,102,10,0,1,0,2,0,201106,30,1.128,4,2,false
1368,102,10,0,1,0,2,0,201106,30,1.128,7,2,false
1369,102,10,0,1,0,2,0,201106,30,1.128,6,2,false
1370,102,10,0,1,0,2,0,201106,30,1.128,1,2,false
1371,102,10,0,1,0,2,0,201106,30,1.128,2,5,true
1372,52,5,0,1,0,2,0,201106,75,1.776,5,2,false
1373,52,5,0,1,0,2,0,201106,75,1.776,3,2,false
1374,52,5,0,1,0,2,0,201106,75,1.776,4,2,false
1375,52,5,0,1,0,2,0,201106,75,1.776,7,2,false
1376,52,5,0,1,0,2,0,201106,75,1.776,6,2,false
1377,52,5,0,1,0,2,0,201106,75,1.776,1,2,false
1378,52,5,0,1,0,2,0,201106,75,1.776,2,5,true
1379,42,4,0,1,0,2,0,201106,117,5.136,5,2,false
1380,42,4,0,1,0,2,0,201106,117,5.136,3,2,false
1381,42,4,0,1,0,2,0,201106,117,5.136,4,2,false
1382,42,4,0,1,0,2,0,201106,117,5.136,7,2,false
1383,42,4,0,1,0,2,0,201106,117,5.136,6,2,false
1384,42,4,0,1,0,2,0,201106,117,5.136,1,2,false
1385,42,4,0,1,0,2,0,201106,117,5.136,2,5,true
1386,82,8,0,1,0,2,0,201106,321,1.2,5,2,false
1387,82,8,0,1,0,2,0,201106,321,1.2,3,2,false
1388,82,8,0,1,0,2,0,201106,321,1.2,4,2,false
1389,82,8,0,1,0,2,0,201106,321,1.2,7,2,false
1390,82,8,0,1,0,2,0,201106,321,1.2,6,2,false
1391,82,8,0,1,0,2,0,201106,321,1.2,1,2,false
1392,82,8,0,1,0,2,0,201106,321,1.2,2,5,true
1393,72,7,0,1,0,2,0,201106,235,1.776,5,2,false
1394,72,7,0,1,0,2,0,201106,235,1.776,3,2,false
1395,72,7,0,1,0,2,0,201106,235,1.776,4,2,false
1396,72,7,0,1,0,2,0,201106,235,1.776,7,2,false
1397,72,7,0,1,0,2,0,201106,235,1.776,6,2,false
1398,72,7,0,1,0,2,0,201106,235,1.776,1,2,false
1399,72,7,0,1,0,2,0,201106,235,1.776,2,5,true
1400,160,16,0,1,7,0,0,201106,115,1.776,5,2,false
1401,160,16,0,1,7,0,0,201106,115,1.776,3,2,false
1402,160,16,0,1,7,0,0,201106,115,1.776,4,2,false
1403,160,16,0,1,7,0,0,201106,115,1.776,7,2,false
1404,160,16,0,1,7,0,0,201106,115,1.776,6,2,false
1405,160,16,0,1,7,0,0,201106,115,1.776,1,2,false
1406,160,16,0,1,7,0,0,201106,115,1.776,2,5,true
1407,170,17,0,1,7,0,0,201106,119,1.776,5,2,false
1408,170,17,0,1,7,0,0,201106,119,1.776,3,2,false
1409,170,17,0,1,7,0,0,201106,119,1.776,4,2,false
1410,170,17,0,1,7,0,0,201106,119,1.776,7,2,false
1411,170,17,0,1,7,0,0,201106,119,1.776,6,2,false
1412,170,17,0,1,7,0,0,201106,119,1.776,1,2,false
1413,170,17,0,1,7,0,0,201106,119,1.776,2,5,true
1414,180,18,0,1,7,0,0,201106,153,1.5,5,2,false
1415,180,18,0,1,7,0,0,201106,153,1.5,3,2,false
1416,180,18,0,1,7,0,0,201106,153,1.5,4,2,false
1417,180,18,0,1,7,0,0,201106,153,1.5,7,2,false
1418,180,18,0,1,7,0,0,201106,153,1.5,6,2,false
1419,180,18,0,1,7,0,0,201106,153,1.5,1,2,false
1420,180,18,0,1,7,0,0,201106,153,1.5,2,5,true
1421,150,15,0,1,7,0,0,201106,47,1.5,5,2,false
1422,150,15,0,1,7,0,0,201106,47,1.5,3,2,false
1423,150,15,0,1,7,0,0,201106,47,1.5,4,2,false
1424,150,15,0,1,7,0,0,201106,47,1.5,7,2,false
1425,150,15,0,1,7,0,0,201106,47,1.5,6,2,false
1426,150,15,0,1,7,0,0,201106,47,1.5,1,2,false
1427,150,15,0,1,7,0,0,201106,47,1.5,2,5,true
1428,140,14,0,1,7,0,0,201106,33,1.128,5,2,false
1429,140,14,0,1,7,0,0,201106,33,1.128,3,2,false
1430,140,14,0,1,7,0,0,201106,33,1.128,4,2,false
1431,140,14,0,1,7,0,0,201106,33,1.128,7,2,false
1432,140,14,0,1,7,0,0,201106,33,1.128,6,2,false
1433,140,14,0,1,7,0,0,201106,33,1.128,1,2,false
1434,140,14,0,1,7,0,0,201106,33,1.128,2,5,true
1435,190,19,0,1,7,0,0,201106,34,1.128,5,2,false
1436,190,19,0,1,7,0,0,201106,34,1.128,3,2,false
1437,190,19,0,1,7,0,0,201106,34,1.128,4,2,false
1438,190,19,0,1,7,0,0,201106,34,1.128,7,2,false
1439,190,19,0,1,7,0,0,201106,34,1.128,6,2,false
1440,190,19,0,1,7,0,0,201106,34,1.128,1,2,false
1441,190,19,0,1,7,0,0,201106,34,1.128,2,5,true
1442,120,12,0,1,7,0,0,201106,315,1.776,5,2,false
1443,120,12,0,1,7,0,0,201106,315,1.776,3,2,false
1444,120,12,0,1,7,0,0,201106,315,1.776,4,2,false
1445,120,12,0,1,7,0,0,201106,315,1.776,7,2,false
1446,120,12,0,1,7,0,0,201106,315,1.776,6,2,false
1447,120,12,0,1,7,0,0,201106,315,1.776,1,2,false
1448,120,12,0,1,7,0,0,201106,315,1.776,2,5,true
1449,130,13,0,1,7,0,0,201106,225,2.976,5,2,false
1450,130,13,0,1,7,0,0,201106,225,2.976,3,2,false
1451,130,13,0,1,7,0,0,201106,225,2.976,4,2,false
1452,130,13,0,1,7,0,0,201106,225,2.976,7,2,false
1453,130,13,0,1,7,0,0,201106,225,2.976,6,2,false
1454,130,13,0,1,7,0,0,201106,225,2.976,1,2,false
1455,130,13,0,1,7,0,0,201106,225,2.976,2,5,true
1456,100,10,0,1,7,0,0,201106,24,1.128,5,2,false
1457,100,10,0,1,7,0,0,201106,24,1.128,3,2,false
1458,100,10,0,1,7,0,0,201106,24,1.128,4,2,false
1459,100,10,0,1,7,0,0,201106,24,1.128,7,2,false
1460,100,10,0,1,7,0,0,201106,24,1.128,6,2,false
1461,100,10,0,1,7,0,0,201106,24,1.128,1,2,false
1462,100,10,0,1,7,0,0,201106,24,1.128,2,5,true
1463,110,11,0,1,7,0,0,201106,231,1.776,5,2,false
1464,110,11,0,1,7,0,0,201106,231,1.776,3,2,false
1465,110,11,0,1,7,0,0,201106,231,1.776,4,2,false
1466,110,11,0,1,7,0,0,201106,231,1.776,7,2,false
1467,110,11,0,1,7,0,0,201106,231,1.776,6,2,false
1468,110,11,0,1,7,0,0,201106,231,1.776,1,2,false
1469,110,11,0,1,7,0,0,201106,231,1.776,2,5,true
1470,51,5,0,1,6,1,0,201106,74,1.776,5,2,false
1471,51,5,0,1,6,1,0,201106,74,1.776,3,2,false
1472,51,5,0,1,6,1,0,201106,74,1.776,4,2,false
1473,51,5,0,1,6,1,0,201106,74,1.776,7,2,false
1474,51,5,0,1,6,1,0,201106,74,1.776,6,2,false
1475,51,5,0,1,6,1,0,201106,74,1.776,1,2,false
1476,51,5,0,1,6,1,0,201106,74,1.776,2,5,true
1477,61,6,0,1,6,1,0,201106,149,0.24,5,2,false
1478,61,6,0,1,6,1,0,201106,149,0.24,3,2,false
1479,61,6,0,1,6,1,0,201106,149,0.24,4,2,false
1480,61,6,0,1,6,1,0,201106,149,0.24,7,2,false
1481,61,6,0,1,6,1,0,201106,149,0.24,6,2,false
1482,61,6,0,1,6,1,0,201106,149,0.24,1,2,false
1483,61,6,0,1,6,1,0,201106,149,0.24,2,5,true
1484,71,7,0,1,6,1,0,201106,291,1.776,5,2,false
1485,71,7,0,1,6,1,0,201106,291,1.776,3,2,false
1486,71,7,0,1,6,1,0,201106,291,1.776,4,2,false
1487,71,7,0,1,6,1,0,201106,291,1.776,7,2,false
1488,71,7,0,1,6,1,0,201106,291,1.776,6,2,false
1489,71,7,0,1,6,1,0,201106,291,1.776,1,2,false
1490,71,7,0,1,6,1,0,201106,291,1.776,2,5,true
1491,91,9,0,1,6,1,0,201106,121,1.776,5,2,false
1492,91,9,0,1,6,1,0,201106,121,1.776,3,2,false
1493,91,9,0,1,6,1,0,201106,121,1.776,4,2,false
1494,91,9,0,1,6,1,0,201106,121,1.776,7,2,false
1495,91,9,0,1,6,1,0,201106,121,1.776,6,2,false
1496,91,9,0,1,6,1,0,201106,121,1.776,1,2,false
1497,91,9,0,1,6,1,0,201106,121,1.776,2,5,true
1498,81,8,0,1,6,1,0,201106,357,1.2,5,2,false
1499,81,8,0,1,6,1,0,201106,357,1.2,3,2,false
1500,81,8,0,1,6,1,0,201106,357,1.2,4,2,false
1501,81,8,0,1,6,1,0,201106,357,1.2,7,2,false
1502,81,8,0,1,6,1,0,201106,357,1.2,6,2,false
1503,81,8,0,1,6,1,0,201106,357,1.2,1,2,false
1504,81,8,0,1,6,1,0,201106,357,1.2,2,5,true
1505,11,1,0,1,6,1,0,201106,151,1.776,5,2,false
1506,11,1,0,1,6,1,0,201106,151,1.776,3,2,false
1507,11,1,0,1,6,1,0,201106,151,1.776,4,2,false
1508,11,1,0,1,6,1,0,201106,151,1.776,7,2,false
1509,11,1,0,1,6,1,0,201106,151,1.776,6,2,false
1510,11,1,0,1,6,1,0,201106,151,1.776,1,2,false
1511,11,1,0,1,6,1,0,201106,151,1.776,2,5,true
1512,21,2,0,1,6,1,0,201106,402,1.5,5,2,false
1513,21,2,0,1,6,1,0,201106,402,1.5,3,2,false
1514,21,2,0,1,6,1,0,201106,402,1.5,4,2,false
1515,21,2,0,1,6,1,0,201106,402,1.5,7,2,false
1516,21,2,0,1,6,1,0,201106,402,1.5,6,2,false
1517,21,2,0,1,6,1,0,201106,402,1.5,1,2,false
1518,21,2,0,1,6,1,0,201106,402,1.5,2,5,true
1519,41,4,0,1,6,1,0,201106,149,5.136,5,2,false
1520,41,4,0,1,6,1,0,201106,149,5.136,3,2,false
1521,41,4,0,1,6,1,0,201106,149,5.136,4,2,false
1522,41,4,0,1,6,1,0,201106,149,5.136,7,2,false
1523,41,4,0,1,6,1,0,201106,149,5.136,6,2,false
1524,41,4,0,1,6,1,0,201106,149,5.136,1,2,false
1525,41,4,0,1,6,1,0,201106,149,5.136,2,5,true
1526,171,17,0,1,6,1,0,201106,109,1.776,5,2,false
1527,171,17,0,1,6,1,0,201106,109,1.776,3,2,false
1528,171,17,0,1,6,1,0,201106,109,1.776,4,2,false
1529,171,17,0,1,6,1,0,201106,109,1.776,7,2,false
1530,171,17,0,1,6,1,0,201106,109,1.776,6,2,false
1531,171,17,0,1,6,1,0,201106,109,1.776,1,2,false
1532,171,17,0,1,6,1,0,201106,109,1.776,2,5,true
1533,181,18,0,1,6,1,0,201106,101,1.5,5,2,false
1534,181,18,0,1,6,1,0,201106,101,1.5,3,2,false
1535,181,18,0,1,6,1,0,201106,101,1.5,4,2,false
1536,181,18,0,1,6,1,0,201106,101,1.5,7,2,false
1537,181,18,0,1,6,1,0,201106,101,1.5,6,2,false
1538,181,18,0,1,6,1,0,201106,101,1.5,1,2,false
1539,181,18,0,1,6,1,0,201106,101,1.5,2,5,true
1540,151,15,0,1,6,1,0,201106,38,1.5,5,2,false
1541,151,15,0,1,6,1,0,201106,38,1.5,3,2,false
1542,151,15,0,1,6,1,0,201106,38,1.5,4,2,false
1543,151,15,0,1,6,1,0,201106,38,1.5,7,2,false
1544,151,15,0,1,6,1,0,201106,38,1.5,6,2,false
1545,151,15,0,1,6,1,0,201106,38,1.5,1,2,false
1546,151,15,0,1,6,1,0,201106,38,1.5,2,5,true
1547,161,16,0,1,6,1,0,201106,123,1.776,5,2,false
1548,161,16,0,1,6,1,0,201106,123,1.776,3,2,false
1549,161,16,0,1,6,1,0,201106,123,1.776,4,2,false
1550,161,16,0,1,6,1,0,201106,123,1.776,7,2,false
1551,161,16,0,1,6,1,0,201106,123,1.776,6,2,false
1552,161,16,0,1,6,1,0,201106,123,1.776,1,2,false
1553,161,16,0,1,6,1,0,201106,123,1.776,2,5,true
1554,121,12,0,1,6,1,0,201106,531,1.776,5,2,false
1555,121,12,0,1,6,1,0,201106,531,1.776,3,2,false
1556,121,12,0,1,6,1,0,201106,531,1.776,4,2,false
1557,121,12,0,1,6,1,0,201106,531,1.776,7,2,false
1558,121,12,0,1,6,1,0,201106,531,1.776,6,2,false
1559,121,12,0,1,6,1,0,201106,531,1.776,1,2,false
1560,121,12,0,1,6,1,0,201106,531,1.776,2,5,true
1561,131,13,0,1,6,1,0,201106,236,2.976,5,2,false
1562,131,13,0,1,6,1,0,201106,236,2.976,3,2,false
1563,131,13,0,1,6,1,0,201106,236,2.976,4,2,false
1564,131,13,0,1,6,1,0,201106,236,2.976,7,2,false
1565,131,13,0,1,6,1,0,201106,236,2.976,6,2,false
1566,131,13,0,1,6,1,0,201106,236,2.976,1,2,false
1567,131,13,0,1,6,1,0,201106,236,2.976,2,5,true
1568,101,10,0,1,6,1,0,201106,66,1.128,5,2,false
1569,101,10,0,1,6,1,0,201106,66,1.128,3,2,false
1570,101,10,0,1,6,1,0,201106,66,1.128,4,2,false
1571,101,10,0,1,6,1,0,201106,66,1.128,7,2,false
1572,101,10,0,1,6,1,0,201106,66,1.128,6,2,false
1573,101,10,0,1,6,1,0,201106,66,1.128,1,2,false
1574,101,10,0,1,6,1,0,201106,66,1.128,2,5,true
1575,111,11,0,1,6,1,0,201106,330,1.776,5,2,false
1576,111,11,0,1,6,1,0,201106,330,1.776,3,2,false
1577,111,11,0,1,6,1,0,201106,330,1.776,4,2,false
1578,111,11,0,1,6,1,0,201106,330,1.776,7,2,false
1579,111,11,0,1,6,1,0,201106,330,1.776,6,2,false
1580,111,11,0,1,6,1,0,201106,330,1.776,1,2,false
1581,111,11,0,1,6,1,0,201106,330,1.776,2,5,true
1582,1,0,0,0,6,1,0,201106,162,0.696,5,2,false
1583,1,0,0,0,6,1,0,201106,162,0.696,3,2,false
1584,1,0,0,0,6,1,0,201106,162,0.696,4,2,false
1585,1,0,0,0,6,1,0,201106,162,0.696,7,2,false
1586,1,0,0,0,6,1,0,201106,162,0.696,6,2,false
1587,1,0,0,0,6,1,0,201106,162,0.696,1,2,false
1588,1,0,0,0,6,1,0,201106,162,0.696,2,5,true
1589,108,10,0,1,9,8,2,201106,45,1.2,5,2,false
1590,108,10,0,1,9,8,2,201106,45,1.2,3,2,false
1591,108,10,0,1,9,8,2,201106,45,1.2,4,2,false
1592,108,10,0,1,9,8,2,201106,45,1.2,7,2,false
1593,108,10,0,1,9,8,2,201106,45,1.2,6,2,false
1594,108,10,0,1,9,8,2,201106,45,1.2,1,2,false
1595,108,10,0,1,9,8,2,201106,45,1.2,2,5,true
1596,148,14,0,1,9,8,2,201106,24,1.2,5,2,false
1597,148,14,0,1,9,8,2,201106,24,1.2,3,2,false
1598,148,14,0,1,9,8,2,201106,24,1.2,4,2,false
1599,148,14,0,1,9,8,2,201106,24,1.2,7,2,false
1600,148,14,0,1,9,8,2,201106,24,1.2,6,2,false
1601,148,14,0,1,9,8,2,201106,24,1.2,1,2,false
1602,148,14,0,1,9,8,2,201106,24,1.2,2,5,true
1603,158,15,0,1,9,8,2,201106,35,1.5,5,2,false
1604,158,15,0,1,9,8,2,201106,35,1.5,3,2,false
1605,158,15,0,1,9,8,2,201106,35,1.5,4,2,false
1606,158,15,0,1,9,8,2,201106,35,1.5,7,2,false
1607,158,15,0,1,9,8,2,201106,35,1.5,6,2,false
1608,158,15,0,1,9,8,2,201106,35,1.5,1,2,false
1609,158,15,0,1,9,8,2,201106,35,1.5,2,5,true
1610,118,11,0,1,9,8,2,201106,222,1.776,5,2,false
1611,118,11,0,1,9,8,2,201106,222,1.776,3,2,false
1612,118,11,0,1,9,8,2,201106,222,1.776,4,2,false
1613,118,11,0,1,9,8,2,201106,222,1.776,7,2,false
1614,118,11,0,1,9,8,2,201106,222,1.776,6,2,false
1615,118,11,0,1,9,8,2,201106,222,1.776,1,2,false
